course_id,course_name,instructor_id,platform,category,level,language,price,duration_hours,lecture_count,certificate_type,course_url,date_added
80520405-fa84-4b5f-ba6e-3743fef97d57,Speech personal these,ccc42903-8bcf-43a1-bc10-fa52bf5d2fdf,Udemy,Cloud Computing,Beginner,Mandarin,222.93,42.5,14,,http://hernandez.com/,2020-11-25
f5ea4128-854d-43bf-a1d8-5365bada0c94,Their rather individual of interview,344a54b8-42c1-4a62-af48-e8d550fd9d3f,Coursera,Cloud Computing,Advanced,Spanish,285.78,9.8,46,,https://daniels-clark.com/,2025-02-05
33ca9a6b-ccd3-4f7c-af1d-cfb88a962a11,Finally relate model,f396ea37-f065-4817-a87a-48509d9b6231,Coursera,AI,Advanced,Mandarin,243.93,54.0,62,Certificate,http://douglas.com/,2022-11-09
f2d78d53-8870-4ae7-8ead-da9a115c42cd,Contain style certainly,8de08fc2-c3e1-4a85-946e-f10411906f50,Udemy,Cloud Computing,Intermediate,German,281.39,34.0,91,No Certificate,http://ali-turner.com/,2021-06-13
21acfdb5-1b55-4f6d-b01c-6abfc7739d46,Ago worry pay,12ae5c22-741b-47f5-8c24-a05367f5ae02,Coursera,Business,Intermediate,English,372.16,35.1,10,No Certificate,http://www.mcdaniel.com/,2024-03-17
9ace63cc-d89c-43f6-8098-580d22538040,Republican hear system man,9bdf0377-a149-43c2-b920-264c0763fcd0,Coursera,Cloud Computing,Beginner,English,492.08,28.9,41,No Certificate,http://www.perez.com/,2022-06-14
be0bbddd-38f9-4001-a9bd-40d8f3402dd3,Serious at until,f5b78cc7-e6b3-4944-8b32-3e357922bac2,Udemy,Business,Intermediate,German,223.82,55.1,53,No Certificate,https://nguyen.biz/,2020-07-05
61603399-d307-4198-bc3e-b4029ba14c35,Hour voice occur movie,a8b317fa-18d0-452b-9825-bc5430beb45f,Khan Academy,AI,Advanced,French,59.2,59.6,55,,http://www.bryant-rich.com/,2024-07-26
bc341b4f-fbdc-432e-a546-c66d89b1cad1,Newspaper might,be0f051b-1b66-45a9-a3c4-36571d8cbbac,Udemy,Data Science,Beginner,French,231.04,43.4,59,,http://www.gonzales-wilkerson.com/,2024-01-30
9cf65e33-4b5f-474b-ac26-7b562a9edda7,Ready tough,df547e50-7cea-4045-8268-283ee32f2e63,Udemy,AI,Intermediate,French,77.41,12.1,97,Certificate,https://sharp.com/,2025-02-18
8be15610-b234-4948-a4f2-ae4cf016716b,Hotel food agent,9132b63e-f162-47e4-a9c3-49e03602f8ac,Skillshare,Cloud Computing,Beginner,Spanish,102.83,7.0,9,No Certificate,https://www.davis-nguyen.com/,2021-03-16
730bc657-b4cb-4613-9d39-e9c217584f23,Be religious risk window,78116802-c8cc-4cfe-8f01-f944f7315749,Coursera,AI,Advanced,English,200.73,14.8,32,Certificate,http://james.org/,2021-06-07
2dca365a-2504-4d28-9e6a-e4592980f6ff,Information finally,5e84f058-d5a8-44eb-8939-23de8babce3b,Khan Academy,Web Development,Beginner,Mandarin,159.13,36.3,91,No Certificate,https://white.com/,2022-04-23
dafc3805-7f64-45de-b569-9aef03200c4e,Myself accept third down,20500494-3d11-4802-a702-878b9f0fda8d,edX,AI,Advanced,Mandarin,110.3,18.7,12,,https://ramos-burke.com/,2022-03-28
9ea8fcb1-4732-48c9-8c1e-9464e1d5c0dc,Newspaper stay any challenge president,277d1be9-6070-46a1-98e5-2499218c6e1c,Udemy,Business,Advanced,German,23.4,21.3,87,,http://www.estrada.com/,2022-12-21
1be00f8e-0c8d-41d2-9673-aefbeb9e54e0,Year claim expect produce,df547e50-7cea-4045-8268-283ee32f2e63,Khan Academy,Web Development,Advanced,German,203.72,18.7,28,,http://riley.com/,2022-11-25
d1fcdedd-6102-4b56-a5c4-82ff5e5a90c1,Serve successful,95da75c1-a211-40f9-9fd3-4579466772ce,Udemy,AI,Intermediate,Spanish,402.08,55.0,76,No Certificate,http://taylor-neal.com/,2022-12-15
35b86d0a-864f-46dd-a9ec-09d586eced99,Partner body role,e05fb8bc-8a16-406c-8958-e75e21d53971,Khan Academy,Cloud Computing,Beginner,German,121.19,13.0,87,Certificate,http://barker.com/,2023-10-15
42791490-5105-44f9-9909-49aa9bdd3d7a,Offer perhaps until pass market,a3b5cece-a446-4e72-b64c-911aa9ab364a,edX,Data Science,Advanced,Spanish,25.72,23.3,82,,https://stephenson.com/,2021-10-20
7702beba-0623-4fbf-9e42-d2b800679b62,Someone scene debate past increase,2369b584-ff5e-4ff0-bf50-bde4382567b8,Coursera,AI,Advanced,Mandarin,108.29,13.3,47,No Certificate,http://castro-walsh.com/,2021-11-13
ca4a40bc-4121-41a3-8818-b004b0a4f557,Film media,5be6128e-18c2-4797-a142-ea7d17be3111,Udemy,AI,Advanced,English,372.69,45.5,36,,https://www.jennings.biz/,2024-12-29
d500c147-0774-4c94-b5c9-f4599db1bd5e,Create street two,f75d599f-6b2d-4b09-8707-9ad480be7e35,Udemy,Business,Beginner,Mandarin,160.49,17.7,64,,https://brewer.com/,2024-01-28
e55b93ad-8976-4471-9d7f-57d1e45def26,Leg sport until argue,83f02dc7-4f61-4217-aef1-669450cae32d,edX,Web Development,Intermediate,French,255.9,30.3,17,,https://herrera.com/,2020-09-19
d73aae7b-47cc-4a66-a638-d8bef83893a2,Fund heart,afa415e5-6d20-4496-a6d0-6371d8e88ebb,edX,AI,Intermediate,French,206.55,34.2,33,,http://larson.com/,2020-06-04
7f3ef59b-1638-4137-a9f3-5b2d4580dac2,He stop few,2d534dd0-cf8e-4c5a-8cc5-6569f9e8a369,Coursera,Web Development,Advanced,Mandarin,288.99,25.6,24,Certificate,https://www.brooks.com/,2020-12-10
cc8ceba9-0662-400c-8188-de48719b2dd6,Toward child future low,175ba98d-f814-4102-bde1-bdfed0725b5c,Udemy,Business,Advanced,Spanish,249.15,39.6,92,No Certificate,https://hammond.net/,2021-04-14
75992b0a-095b-41d6-b97d-76173487246c,Require mission about usually,eb6c1016-cee6-44d0-9dac-6e8345241ea6,Skillshare,Business,Intermediate,Spanish,365.65,21.8,22,,http://small-garcia.com/,2020-05-06
a38bbaa4-4fe8-48d8-822c-a6a893daf60d,Fly court everybody,c29d782b-2722-496e-9a36-d1ec2c6a6e9a,Skillshare,AI,Advanced,English,261.45,50.5,14,,https://wilson.com/,2024-11-30
8ae3297e-34e2-4142-9a35-447583997ac5,Near even wall sound,a4161293-c4c2-42e3-844e-a7c8c0398710,Coursera,Business,Beginner,Spanish,33.92,9.9,32,,http://www.collins.net/,2023-12-06
78822064-076c-408d-a14c-87b10cfc6420,Black approach,8de08fc2-c3e1-4a85-946e-f10411906f50,edX,Data Science,Advanced,Mandarin,455.46,39.9,7,Certificate,https://bush.info/,2023-03-07
32b9c542-d143-40a2-9513-b74f4ffc1c54,Bad type share nothing behavior,cd2372c2-2bff-417b-9324-01fcf758dce2,Khan Academy,Business,Beginner,English,264.18,17.2,41,Certificate,https://www.collins-newman.info/,2024-02-27
24caf1b8-394a-47fd-b28b-f8463b504fda,Election guy contain true form,45f50c52-2e2f-4f77-8769-79d644777442,Skillshare,AI,Beginner,English,261.67,15.2,84,,https://johnson-alvarez.com/,2024-03-24
484204d5-2bb9-4661-9884-23547613ef44,Page camera bill stage,6efb63b1-1b04-4863-bd7d-dbedd284476c,edX,Web Development,Intermediate,English,186.15,25.0,77,Certificate,http://banks.biz/,2023-09-03
8c466308-3e62-4981-9ef1-a74f3d134526,Wind himself future,2138afe0-8d38-4bd8-bba6-abf7cdbcc653,Udemy,Web Development,Advanced,English,326.21,51.6,9,Certificate,https://cobb.com/,2025-01-14
979800c3-1d44-4351-bc93-cdc3d635212d,Leg never state computer what,c73f6e1b-af90-4e3c-9d75-0e9890e0b95f,Skillshare,Business,Advanced,German,28.0,1.6,26,Certificate,http://www.cervantes.info/,2020-09-05
23900c1d-d129-4d13-b7b5-67b4172d2bd0,Tough player a chair chance,1d691fba-5e18-4b24-8e67-6a01d86a6460,Skillshare,Web Development,Advanced,English,446.5,55.2,34,Certificate,https://lane.com/,2022-09-15
adf792ff-e9c7-413a-8b5a-4d7791fda27f,Truth view response,fc31a597-1f11-4c0f-b967-e60a823dd107,Khan Academy,Business,Intermediate,English,461.16,41.4,40,,https://www.smith.com/,2022-08-28
8c83bc68-e6ac-459a-9e85-643c0ffa2366,A nice,d65e59dd-e62d-4d06-8f9b-85581a7f195b,Coursera,AI,Intermediate,English,479.77,35.6,96,No Certificate,https://www.glenn-young.org/,2023-07-05
61fe800a-b636-4c4c-9170-ca8aa00e0b60,High nation production little,474a493b-3ced-4f2d-839f-bc501223b513,edX,AI,Advanced,Spanish,282.78,51.1,91,,http://larsen-moore.com/,2021-04-19
04056d2b-a5fc-4671-925d-f20602f865f8,Return main join,175ba98d-f814-4102-bde1-bdfed0725b5c,Skillshare,AI,Advanced,English,249.9,58.5,11,Certificate,http://www.may.info/,2023-10-11
8269041a-7453-4044-ae07-336d9f8d367d,Need last green control,0b9bd934-23c8-4d30-9dde-7969688613db,Udemy,Data Science,Intermediate,Mandarin,383.73,57.3,55,No Certificate,http://young.net/,2025-01-21
09b185d6-fa6d-41ee-8890-f5065df1bf6f,Low happy oil which bag,af42e12f-3838-4326-8e94-4239b02b61c4,edX,Business,Intermediate,Spanish,177.55,56.5,60,Certificate,https://miller.info/,2020-10-26
cc502a89-8a08-440e-a239-5ad5af1f798c,Fine apply gas sing light,63119aca-848a-4440-bfc1-58582fa0d842,Khan Academy,Business,Beginner,Mandarin,147.39,15.5,14,Certificate,https://gomez-levine.com/,2022-08-13
ec40d95a-b1ee-4f64-890b-23ed2ae1d0bc,See risk nor article list,7d137018-680b-4c63-b856-d0353dc98290,Udemy,Business,Advanced,Spanish,369.09,19.7,18,Certificate,http://www.mooney.com/,2024-04-12
13ad3ead-816e-4f32-a077-5ce4151f62f9,Edge past every,9a1de644-815e-46d1-bb8f-aa1837f8a88b,edX,Business,Intermediate,French,51.01,6.2,60,No Certificate,https://www.rodriguez.com/,2023-12-15
42e17302-2ce6-4908-8ece-a5d35ea909ef,Machine son television,a508dc95-13a4-4492-897d-e16dd4ea120a,Khan Academy,Cloud Computing,Intermediate,English,13.1,21.9,16,,https://www.larson.info/,2023-09-01
a9217ddc-3cea-4f89-a217-3b7fc536d2ce,Rise cold official success,78116802-c8cc-4cfe-8f01-f944f7315749,edX,Business,Beginner,French,206.49,47.0,97,,http://williams.biz/,2024-03-16
f2c0a0cf-bf03-48c2-b9ec-958b4d266574,Do raise hope enjoy most,60141de9-f54a-40a2-a874-66d7ad66a1bd,Khan Academy,Cloud Computing,Beginner,German,84.58,16.9,39,No Certificate,https://www.ho-cole.com/,2024-08-31
18ecde2b-0a80-4167-b4b3-f20eaed0fb57,Pm what it truth teach,2d534dd0-cf8e-4c5a-8cc5-6569f9e8a369,Coursera,AI,Intermediate,French,210.13,29.6,14,No Certificate,https://lang-scott.org/,2023-06-26
bfc46c0e-acdf-40ff-85ed-3982760b3673,Same open crime,6efb63b1-1b04-4863-bd7d-dbedd284476c,Udemy,Business,Advanced,Mandarin,97.58,7.3,43,Certificate,https://www.kelley-chambers.com/,2020-04-04
1a99aae0-8677-481d-9902-c93b69479974,Goal rise edge alone,12e89d10-2871-4733-8bed-db12ad77e82f,edX,Cloud Computing,Intermediate,French,219.67,26.4,88,,http://www.douglas.com/,2021-03-05
21419a14-9acc-400d-9b3f-b4a2161d6acf,Prevent tonight not whose,bdc14f1f-295d-4fbf-830f-801dfad409e2,edX,Web Development,Advanced,Spanish,239.03,11.5,55,No Certificate,http://www.phillips-guerrero.com/,2024-01-05
c4f4b844-46c1-42a5-bec8-8839ec35c3de,Realize property show either,7a4c75d4-dc99-404c-b0e9-8b3b40a26c60,Skillshare,Cloud Computing,Beginner,French,187.65,49.2,55,No Certificate,http://reyes.com/,2022-05-09
2d8cc973-43c1-436c-9013-b7a3f4a29332,Attorney woman customer hotel,12922f83-ef8c-485b-807a-30f2edd4253b,Khan Academy,AI,Advanced,Mandarin,89.78,46.3,8,,https://www.fernandez.com/,2021-01-22
424d9430-b724-49b7-b10b-7fa9e9a0c20d,Alone audience,2c9b662e-040a-4aae-92e2-afd996bf10ab,Udemy,Business,Intermediate,English,408.66,47.9,57,,https://mosley.com/,2020-06-23
26cfbf51-4435-4e6f-a3f6-bf77aa239ba2,Toward off middle vote,1d691fba-5e18-4b24-8e67-6a01d86a6460,Udemy,Web Development,Beginner,French,328.67,43.2,53,Certificate,https://powell-luna.com/,2024-10-01
f443864c-6269-4a44-80d8-c04639d11950,Building movement yard four,8b621d41-5e09-49ee-af88-bdecfb1e143b,Khan Academy,Business,Advanced,German,266.65,55.5,93,No Certificate,https://chen.com/,2023-04-07
570e5af5-f5ff-4705-9a74-a05688dd44cc,Subject set,c29d782b-2722-496e-9a36-d1ec2c6a6e9a,Coursera,Web Development,Advanced,Mandarin,296.32,54.9,18,Certificate,https://www.spencer.com/,2022-09-12
1b552618-e57e-42d3-a3dd-e733b225574e,Read main those just country,56cb1ab0-62fb-46d7-b4db-ca07e506f670,edX,AI,Advanced,Mandarin,22.1,59.0,91,,http://www.cortez.com/,2024-04-25
8a619e64-caf0-4442-9020-48e6638644e0,Matter who speech,da743152-627b-41a1-bfd6-f23232ffe294,edX,Business,Beginner,English,49.2,14.1,100,,http://www.brown-french.com/,2023-08-09
a762b59c-ce9e-4929-b630-8a601e4182bb,Learn question them chance often,a508dc95-13a4-4492-897d-e16dd4ea120a,Khan Academy,Cloud Computing,Beginner,German,186.69,28.3,91,,http://www.thomas.org/,2020-07-18
216aebcf-a616-4de4-b388-300a3e20718a,Common anyone,d8741408-f7b2-47c7-ae92-ea71cf7dcb43,Khan Academy,AI,Intermediate,English,240.9,18.4,15,Certificate,https://www.carr-conley.com/,2021-01-22
cc96bf43-9850-4072-bf44-cbca1d3ae131,Determine source international specific word,51beb80e-b7e6-414c-9c8a-49225005680f,Udemy,Web Development,Intermediate,French,227.21,13.2,66,No Certificate,https://daugherty.net/,2021-04-28
cb08b605-f6f6-4488-9620-15f05253b6f7,Share or friend,95da75c1-a211-40f9-9fd3-4579466772ce,Coursera,Business,Advanced,German,159.14,18.7,95,Certificate,http://todd.com/,2024-11-11
ecf91245-3e5f-4e23-b04c-19e22a3dd769,American beyond suggest partner sing,3b982ef8-daf6-4a26-946d-3f31fc377a4c,edX,Data Science,Advanced,Spanish,464.03,44.7,71,Certificate,http://smith.com/,2022-07-27
cad04982-ceb2-4a32-b189-727f6a8d8a70,Realize deal policy mission,46510367-cbdc-4318-8d85-a3d2a1a27485,Udemy,Web Development,Advanced,German,478.27,14.7,56,,https://www.bishop.org/,2021-09-08
f346bbe7-9caf-4bfe-bff8-a2c6b79a566b,Physical site,0640be0f-25b8-4d4b-b2fa-2de8ce7ae7f6,Udemy,Business,Intermediate,English,367.96,53.1,62,,https://grant.com/,2024-08-31
5ca59057-9e71-4a56-987e-bca4fa0f01a4,Medical less phone decade apply,bfbf397b-ac3e-4b0d-9e5b-a13d746cdb77,Skillshare,Data Science,Advanced,Spanish,102.69,45.4,13,,http://www.anthony.com/,2020-07-09
48f9fd0d-5d3b-41d3-a515-99820dd4c0e6,Itself free source,da4bd9ca-eb5c-4467-80ba-cd647a0ecfea,Khan Academy,AI,Intermediate,French,98.34,7.7,90,No Certificate,https://www.yang.com/,2021-07-02
83d0bae7-7c2c-4bcf-8770-d18fc9160147,Audience dog,dcb33df3-13ee-4dc6-abd1-4d2c75b27455,edX,Cloud Computing,Intermediate,Mandarin,195.88,7.7,50,No Certificate,https://gonzalez-rhodes.com/,2022-02-10
3a4fece7-537d-46c6-9c31-aaf3c76aec88,Down include,b231c60b-78f2-4e6b-946b-415deada79a3,Udemy,Web Development,Advanced,Mandarin,42.29,8.9,20,Certificate,http://jones.info/,2020-08-13
3756999b-251a-4f0e-af94-da50e3f713a7,Lawyer hold carry rest place,49c13de7-3b42-46c5-885b-15fb4a8ff810,Coursera,AI,Intermediate,Spanish,254.9,25.7,22,,https://www.martinez-schwartz.com/,2022-07-17
772d416d-da05-42fc-9c71-a82122f1c32b,Industry set detail far,df615a5c-b432-4070-a23d-4c2fc2a79689,Skillshare,AI,Intermediate,Mandarin,346.02,39.1,27,,http://www.cordova.net/,2024-04-25
9771d80b-3768-485b-bee3-dbaadcb913b4,Student evidence role save,006ed6e3-6fa1-4735-b572-f3d00b5cea6a,Skillshare,Web Development,Beginner,Spanish,156.98,27.6,11,No Certificate,http://www.hamilton-walker.org/,2021-06-03
014cc3a1-e5f3-4466-92de-0df8e9ebd446,Woman always likely shoulder,c241330b-01a9-471f-9e8a-774bcf36d58b,Skillshare,AI,Beginner,German,480.95,30.8,68,No Certificate,http://foster.com/,2024-01-02
8ef90060-1545-4c64-bd92-29527ecb002e,Really image,7dbf4bc1-ffa6-43d0-aa9e-5c8db1a8b71f,Skillshare,Business,Advanced,German,243.86,5.9,8,Certificate,http://www.phillips-holland.com/,2020-04-16
296be903-4e09-4596-ab45-eaf07ad30e2a,Teach section agency lawyer,7a4c75d4-dc99-404c-b0e9-8b3b40a26c60,Coursera,Web Development,Beginner,Mandarin,144.05,47.1,77,,http://clarke.info/,2020-03-02
6287729e-1219-4d94-a097-0ff4dc420980,Most fast send recently,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,Skillshare,Cloud Computing,Advanced,English,285.78,16.8,74,No Certificate,http://www.gilmore.com/,2020-08-05
77215daa-5d97-4cdc-a209-56a81c684db0,American hand possible relate night,31a3ac4d-828c-47e7-87d5-b7be1d30d990,Coursera,Business,Advanced,Spanish,493.9,7.0,88,Certificate,http://www.allen-wilson.info/,2025-02-02
35b50ec5-b3ed-4f33-b587-d26ddf02774d,Fly today me,fd72b050-96a9-454f-9c33-e1f94c1f55ab,Coursera,Business,Intermediate,French,430.24,6.1,20,Certificate,https://brown.info/,2024-04-16
1f69e2b1-d45e-487f-86d4-aba8805f0892,Report question mouth factor,10714d51-36c5-4dac-b4d7-e28e271e3ee2,Khan Academy,Web Development,Advanced,Mandarin,315.75,10.8,22,Certificate,https://www.mcclain.com/,2020-11-02
49d2cac0-2dc6-4c90-a5df-c7af6403c4bc,Body every,13d5f2f7-709b-4d97-864c-04af3d3f3799,Coursera,Cloud Computing,Intermediate,Mandarin,140.26,32.8,46,,http://golden.com/,2022-08-25
8a9b7b20-aeb1-4cd3-b836-0a876aa22571,Listen information scene,7a4c75d4-dc99-404c-b0e9-8b3b40a26c60,edX,Cloud Computing,Intermediate,Mandarin,491.76,41.1,17,Certificate,http://brown.net/,2023-01-05
a7dfeb92-57c1-4f7e-9425-fc3a6964a112,Main program morning nature,8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,Skillshare,Data Science,Intermediate,Spanish,350.01,8.8,23,,https://anderson.com/,2022-01-31
49c3f48b-f881-4f18-9f34-fd6c7bf75b57,Chance expect,3a9aca5e-1761-42ed-869f-14f140181c6e,Udemy,Business,Intermediate,Spanish,288.14,16.9,58,No Certificate,http://www.nichols.com/,2021-07-12
fe67e8e9-0a88-46ca-9dee-4b6d3ce75d1e,Off kid hard day,a3b5cece-a446-4e72-b64c-911aa9ab364a,Coursera,Data Science,Intermediate,Mandarin,374.15,42.0,52,No Certificate,http://hernandez-west.com/,2024-09-10
06617f95-eba1-4fa8-9f19-f85b4d330569,Use shoulder way until,17dded81-15da-405c-94ef-00aa175a81ec,edX,Cloud Computing,Beginner,English,364.74,28.0,90,,http://www.payne.com/,2024-03-09
f1aa9ba0-f838-41c5-8a32-1d2ae55ec749,Project son rock two full,81fb18b3-c9a7-491f-af2a-e71357021049,Coursera,Cloud Computing,Intermediate,Spanish,483.1,49.7,68,No Certificate,http://taylor.com/,2022-10-11
d743b5a8-9e15-4bcc-a6d1-37f60659010a,Land begin area,3a9aca5e-1761-42ed-869f-14f140181c6e,edX,Web Development,Advanced,Mandarin,65.17,51.3,48,,http://www.gonzalez-miller.info/,2020-11-24
31c77a44-64f8-4226-8304-81c2f9d09e26,Fish painting want training,bd44089d-9dd2-49de-bd98-fe336498abe9,Coursera,Data Science,Beginner,German,8.12,55.8,25,No Certificate,https://baldwin.com/,2023-06-10
584cb0f7-48de-48be-831e-ef965f71dcc4,Final knowledge night democratic,8de08fc2-c3e1-4a85-946e-f10411906f50,Coursera,Business,Beginner,Spanish,440.19,18.8,40,Certificate,https://roberts-shaffer.biz/,2023-09-05
99125090-9651-4ec2-95e4-157d23bab528,Century field,dda4f4a7-0c3c-4284-87e5-3bbbdcb51c53,edX,Web Development,Beginner,French,331.59,39.3,11,No Certificate,https://www.avila.com/,2023-09-06
b5d2bf7f-764d-4e7c-8e49-d0f92cc5c9de,Sense carry control high network,9f708368-cb3c-48ca-a392-57316b79afcc,edX,AI,Intermediate,English,351.15,1.1,66,Certificate,http://torres.com/,2020-03-05
f4be28b4-4cd7-46f7-833e-cd2c276e1d67,Buy program explain conference,d89a40c0-e87d-4c78-a7c4-21c740497b71,Khan Academy,AI,Advanced,German,4.63,42.0,20,No Certificate,http://www.hubbard.com/,2023-03-26
6fa22f92-90c9-4f00-bb01-1fdd94c0b9e0,Physical live reason,fc31a597-1f11-4c0f-b967-e60a823dd107,Udemy,Business,Beginner,Spanish,191.15,44.1,18,Certificate,http://quinn.org/,2020-08-26
e0d96670-7606-4a34-91d6-9f1125693e13,Group apply guess,4ebfa5c3-cae9-44a7-aa79-ea680f44704f,edX,Web Development,Beginner,German,385.96,45.4,22,,https://www.carter-fowler.com/,2024-07-11
2ee94ed9-a0c6-4223-8435-9252319dd940,Out cold,13aec376-c359-410a-b1a6-014c5f3c44dc,Udemy,Data Science,Advanced,Mandarin,4.23,39.4,61,No Certificate,https://marsh.com/,2020-12-20
d2c4c286-5a04-41c9-947d-efcf88cfc53d,Actually million health,e3954cb1-7f7f-4c0a-87c0-d116a394ed54,Udemy,AI,Intermediate,Mandarin,342.6,51.7,16,Certificate,https://mccall-martin.com/,2021-06-21
303c1503-d4e2-4134-b89a-e4fd80ddb386,Party story moment mother necessary,5e84f058-d5a8-44eb-8939-23de8babce3b,Coursera,Cloud Computing,Advanced,German,175.42,26.3,22,Certificate,http://moon-wilson.com/,2020-04-20
b0e8b2fa-4fc3-4759-9924-48ee7ac1b4f9,Catch kind would mission,4e7ed827-455a-4762-b428-a656b3ee4d3b,Coursera,AI,Advanced,Mandarin,299.4,36.8,93,Certificate,https://www.torres.com/,2021-05-14
20168e6d-4eb3-4f63-ba00-c83eb023dbc3,Candidate bad real,56cb1ab0-62fb-46d7-b4db-ca07e506f670,edX,AI,Advanced,Mandarin,254.25,45.1,42,,http://www.hampton.com/,2021-10-29
a8e7ebe3-cb05-4a14-8865-1a6e1b99eb83,Or light training analysis feeling,2dbc2134-c30f-446e-8026-695ff8cda88b,Udemy,Business,Intermediate,English,120.3,38.6,14,,http://www.mora.org/,2021-11-09
077d8688-59fe-4c45-abac-7bf82f4ddc9b,Certainly second,5be6128e-18c2-4797-a142-ea7d17be3111,edX,Web Development,Beginner,German,429.55,34.5,51,,https://martin-mason.org/,2022-03-19
195efd72-117e-494e-91fa-f1c78141bb37,Shake more respond who commercial,63119aca-848a-4440-bfc1-58582fa0d842,Udemy,Business,Beginner,English,293.09,1.8,32,Certificate,http://www.knapp.info/,2023-04-10
708df094-2f64-472f-96e1-a522b2b8d698,Congress great,e0c53cb8-3da9-42a9-8ed4-2f1a3d4cbf37,Skillshare,Cloud Computing,Intermediate,Mandarin,382.79,26.0,56,Certificate,https://palmer.com/,2022-10-30
850cddfd-1c3d-4e19-b745-55601fa54251,Many guess explain,c9dc72b8-5b6a-4102-8428-7378bf5023f4,Khan Academy,Cloud Computing,Advanced,Spanish,138.46,19.3,70,Certificate,http://www.snyder-cruz.info/,2022-10-23
71a71782-d751-4f9c-b9e6-debbafe2487f,Network fact talk,3a43b2ba-df0f-46cb-8b9b-c326d20eac17,Khan Academy,Web Development,Intermediate,Mandarin,316.51,50.2,92,,http://www.crosby-richardson.com/,2024-05-03
70249792-6578-4d0c-9aec-8b70ac0e7307,Probably be century husband opportunity,f264accc-79ac-4b1e-a8e5-6e0c20de435d,edX,Business,Advanced,Spanish,28.9,6.1,60,Certificate,http://www.cox.com/,2021-11-10
677f7c73-fd9b-4af3-9812-5123984f5a56,Do interesting material,8de08fc2-c3e1-4a85-946e-f10411906f50,Khan Academy,Cloud Computing,Beginner,French,332.37,39.8,27,Certificate,https://alvarez-morrison.biz/,2024-04-11
c49b9e62-25ba-4f03-8765-606982ec0fc3,Blue economy market pick,5be6128e-18c2-4797-a142-ea7d17be3111,Udemy,Data Science,Beginner,German,475.56,31.9,97,No Certificate,http://www.rojas.info/,2020-05-20
9ac60306-61f4-4c2b-add9-3719f8d9bf33,Check perform benefit baby,006ed6e3-6fa1-4735-b572-f3d00b5cea6a,edX,AI,Advanced,French,365.73,8.0,8,No Certificate,https://carter.info/,2024-06-13
cf3a2f8d-57f7-41e3-8add-397642fc7edf,National weight all involve trip,bfbf397b-ac3e-4b0d-9e5b-a13d746cdb77,edX,Cloud Computing,Beginner,French,355.45,35.0,14,No Certificate,https://farrell-ramos.com/,2020-06-08
dc409942-a8cf-4936-8e81-b2f02d474c4f,Those clearly issue,8de08fc2-c3e1-4a85-946e-f10411906f50,Khan Academy,Web Development,Beginner,German,428.82,10.8,25,No Certificate,https://gallagher-carroll.info/,2024-11-12
78460474-927c-4ea7-8a15-9e92af74ae63,No choose argue enjoy,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,Coursera,Cloud Computing,Advanced,English,113.97,31.0,10,Certificate,https://flores-johnson.com/,2021-03-31
cf3ee4aa-594f-4d27-9dcd-0d40d6415102,Agree through game best generation,60141de9-f54a-40a2-a874-66d7ad66a1bd,Coursera,Business,Intermediate,German,459.19,11.6,9,,https://brown-sanchez.com/,2022-10-23
b020321b-e90f-4137-95be-bdd097b027ce,Than boy,8892042f-9d4b-4bf9-8d85-e9c7a0017720,Skillshare,AI,Intermediate,Spanish,207.71,43.5,39,Certificate,http://www.nguyen.org/,2024-07-14
05391557-4441-42a5-abd1-f826e6c2cbb7,Onto worry help hope,adaa44ca-8ed6-4d5e-9831-8aa354669d19,edX,Data Science,Advanced,English,89.49,48.5,10,No Certificate,http://vazquez.com/,2024-05-19
aad9e93d-c3d0-4de3-8fbb-a84a80b57013,Coach federal wide cut,4fcca39a-b683-42e6-b37e-a2dfb09b2a5c,Skillshare,Web Development,Intermediate,French,43.11,27.9,52,Certificate,http://www.baker-evans.org/,2023-07-30
be2de8c8-9fe3-4824-b9d3-a9cfcdfa76af,Response official,7a4c75d4-dc99-404c-b0e9-8b3b40a26c60,Khan Academy,Web Development,Advanced,Mandarin,121.05,22.7,68,Certificate,https://knight.info/,2023-10-15
13a0181b-cbaf-4542-98e9-bbad35b1773c,Measure feel professional,1f5d988f-776a-4f09-bde2-885951b1943c,Khan Academy,AI,Beginner,English,465.27,2.4,74,No Certificate,https://www.morales-weber.info/,2024-10-24
a0ba6142-04c3-4fed-a182-701b2e3bdb69,Television officer defense while score,fd034ada-c952-4185-81e0-3a5e8b48f496,Coursera,Web Development,Beginner,German,423.65,43.9,18,Certificate,https://patel.biz/,2024-12-20
85b375aa-0f54-4781-a073-3e57ba0371f9,Hair challenge character,dcb33df3-13ee-4dc6-abd1-4d2c75b27455,Udemy,Business,Intermediate,English,485.31,9.4,40,Certificate,https://flores-greer.com/,2021-11-20
d2deb47d-4455-460e-a995-8fd1d8914adf,Position either over,62801c45-1043-4a10-98ae-43346c12ace8,Udemy,Cloud Computing,Intermediate,French,228.77,45.1,79,Certificate,https://www.hernandez.com/,2022-10-18
fdc56285-8f50-411f-bc42-049476d32b96,Instead town dark evening,bdb025ff-2451-45a4-91d0-59b26699cd99,Udemy,Business,Beginner,Mandarin,283.34,26.7,21,Certificate,http://hopkins-thompson.com/,2024-04-15
